0,1.290278045
0.004,1.308637788
0.008,1.301984895
0.012,1.321644399
0.016,1.315710881
0.02,1.30551383
0.024,1.313280222
0.028,1.294804765
0.032,1.311428421
0.036,1.290462692
0.04,1.310776406
0.044,1.318100474
0.048,1.310061843
0.052,1.324880393
0.056,1.317361373
0.06,1.325185911
0.064,1.342792898
0.068,1.325598032
0.072,1.321878972
0.076,1.319767253
0.08,1.326953828
0.084,1.32057765
0.088,1.305935523
0.092,1.32437393
0.096,1.315602537
0.1,1.325280046
0.104,1.345878761
0.108,1.328753496
0.112,1.338483269
0.116,1.341649729
0.12,1.338443346
0.124,1.335198447
0.128,1.313426492
0.132,1.330899179
0.136,1.322156488
0.14,1.328475905
0.144,1.330173129
0.148,1.332022652
0.152,1.339998134
0.156,1.322840158
0.16,1.338588128
0.164,1.339972412
0.168,1.340196205
0.172,1.324657496
0.176,1.321683396
0.18,1.318836832
0.184,1.329647202
0.188,1.305823344
0.192,1.330047242
0.196,1.320553501
0.2,1.330702767
0.204,1.340389711
0.208,1.326190578
0.212,1.329081391
0.216,1.32395648
0.22,1.331792384
0.224,1.327225532
0.228,1.312419929
0.232,1.321415048
0.236,1.305532946
0.24,1.315713652
0.244,1.31635462
0.248,1.304317096
0.252,1.321434498
0.256,1.316511322
0.26,1.336480011
0.264,1.338186752
0.268,1.320653041
0.272,1.320667543
0.276,1.31782655
0.28,1.30801668
0.284,1.301685812
0.288,1.299635615
0.292,1.317230541
0.296,1.301083096
0.3,1.317063553
0.304,1.332648415
0.308,1.327202009
0.312,1.317215837
0.316,1.326685538
0.32,1.32645677
0.324,1.313208347
0.328,1.312410164
0.332,1.311724175
0.336,1.304472161
0.34,1.298921923
0.344,1.313561384
0.348,1.314843557
0.352,1.324355811
0.356,1.311360591
0.36,1.323385166
0.364,1.319196729
0.368,1.32133774
0.372,1.311078139
0.376,1.310373839
0.38,1.302073305
0.384,1.309560061
0.388,1.305265543
0.392,1.304086375
0.396,1.313542976
0.4,1.312427837
0.404,1.322716413
0.408,1.315461264
0.412,1.326216674
0.416,1.32615931
0.42,1.30862542
0.424,1.322330237
0.428,1.312313378
0.432,1.313185921
0.436,1.2922369
0.44,1.310787715
0.444,1.316605857
0.448,1.303278159
0.452,1.315420755
0.456,1.310057688
0.46,1.328646491
0.464,1.328971643
0.468,1.31924299
0.472,1.307353763
0.476,1.308222481
0.48,1.298070575
0.484,1.299679152
0.488,1.302467064
0.492,1.296992747
0.496,1.290525418
0.5,1.298759275
0.504,1.32234424
0.508,1.31185157
0.512,1.311338587
0.516,1.320459624
0.52,1.311868908
0.524,1.310069306
0.528,1.294526431
0.532,1.30044692
0.536,1.291799458
0.54,1.2866405
0.544,1.309357977
0.548,1.290251121
0.552,1.306011654
0.556,1.313518257
0.56,1.306867322
0.564,1.307533562
0.568,1.312635219
0.572,1.310169517
0.576,1.299325857
0.58,1.293595545
0.584,1.28900019
0.588,1.294231005
0.592,1.297029685
0.596,1.288449454
0.6,1.31029482
0.604,1.306820602
0.608,1.316586849
0.612,1.308800303
0.616,1.30503274
0.62,1.297845092
0.624,1.311615273
0.628,1.29652016
0.632,1.296169361
0.636,1.279608266
0.64,1.298060366
0.644,1.295732886
0.648,1.285912139
0.652,1.313589712
0.656,1.312271512
0.66,1.300315631
0.664,1.313713858
0.668,1.312960475
0.672,1.301315877
0.676,1.291703234
0.68,1.293457085
0.684,1.298647443
0.688,1.276953595
0.692,1.285755918
0.696,1.293781724
0.7,1.299686913
0.704,1.315879589
0.708,1.306805985
0.712,1.320209915
0.716,1.292621542
0.72,1.307958441
0.724,1.308513519
0.728,1.289902828
0.732,1.283545331
0.736,1.279492729
0.74,1.282217415
0.744,1.297353457
0.748,1.285404119
0.752,1.306147632
0.756,1.301467438
0.76,1.304841507
0.764,1.314044379
0.768,1.292286662
0.772,1.297438567
0.776,1.279611612
0.78,1.292604254
0.784,1.289006389
0.788,1.276062684
0.792,1.285839474
0.796,1.273010834
0.8,1.295021549
0.804,1.300098224
0.808,1.296099287
0.812,1.307501669
0.816,1.296612783
0.82,1.299717577
0.824,1.28673391
0.828,1.279974579
0.832,1.274392622
0.836,1.274207308
0.84,1.267335634
0.844,1.278381265
0.848,1.273554403
0.852,1.281109858
0.856,1.280977812
0.86,1.283106439
0.864,1.288098312
0.868,1.279444685
0.872,1.288093055
0.876,1.273739338
0.88,1.273120018
0.884,1.272993851
0.888,1.268613562
0.892,1.2685123
0.896,1.267576898
0.9,1.276597823
0.904,1.284146724
0.908,1.290880562
0.912,1.299954779
0.916,1.287230313
0.92,1.295901159
0.924,1.297618111
0.928,1.275155691
0.932,1.28788263
0.936,1.271688135
0.94,1.272448203
0.944,1.285596034
0.948,1.295683633
0.952,1.301188617
0.956,1.290932893
0.96,1.29633445
0.964,1.320465765
0.968,1.295945431
0.972,1.303263556
0.976,1.301624336
0.98,1.289882937
0.984,1.301184287
0.988,1.295687638
0.992,1.306490898
0.996,1.304670165
1,1.31352331
1.004,1.316097604
1.008,1.328401887
1.012,1.330952436
1.016,1.311484509
1.02,1.320344416
1.024,1.324355091
1.028,1.320692891
1.032,1.316537161
1.036,1.304215023
1.04,1.311858153
1.044,1.330538963
1.048,1.31393599
1.052,1.326814792
1.056,1.329309316
1.06,1.335094317
1.064,1.351334742
1.068,1.342874747
1.072,1.343311381
1.076,1.317725421
1.08,1.324401712
1.084,1.329454061
1.088,1.32860964
1.092,1.333483524
1.096,1.317777969
1.1,1.332338513
1.104,1.336334177
1.108,1.336906883
1.112,1.359320634
1.116,1.333227836
1.12,1.345443855
1.124,1.339349264
1.128,1.326347522
1.132,1.328661803
1.136,1.331877722
1.14,1.322443376
1.144,1.326527331
1.148,1.323053884
1.152,1.341148766
1.156,1.329550155
1.16,1.352959717
1.164,1.34563128
1.168,1.331866564
1.172,1.340133334
1.176,1.336140511
1.18,1.32308947
1.184,1.326287331
1.188,1.318038381
1.192,1.331406079
1.196,1.322962995
1.2,1.326493399
1.204,1.332849738
1.208,1.33184902
1.212,1.341820685
1.216,1.337857053
1.22,1.329387504
1.224,1.340685776
1.228,1.328241435
1.232,1.32318105
1.236,1.318347618
1.24,1.318018157
1.244,1.325014687
1.248,1.325640619
1.252,1.328705952
1.256,1.326944246
1.26,1.324416186
1.264,1.334441086
1.268,1.33096169
1.272,1.325682499
1.276,1.307518858
1.28,1.314616566
1.284,1.309453171
1.288,1.313448612
1.292,1.315567037
1.296,1.306591675
1.3,1.314929135
1.304,1.334875463
1.308,1.329385825
1.312,1.331195965
1.316,1.317326231
1.32,1.321619107
1.324,1.322695412
1.328,1.315006841
1.332,1.31158901
1.336,1.300605392
1.34,1.314051483
1.344,1.323024046
1.348,1.317148939
1.352,1.318934017
1.356,1.321170773
1.36,1.325783663
1.364,1.32042993
1.368,1.319197536
1.372,1.32982121
1.376,1.304755736
1.38,1.311032188
1.384,1.317955112
1.388,1.30525632
1.392,1.307908549
1.396,1.31026233
1.4,1.317712209
1.404,1.315184662
1.408,1.328711686
1.412,1.322696099
1.416,1.326443351
1.42,1.3193658
1.424,1.314058128
1.428,1.301379731
1.432,1.315815677
1.436,1.295627233
1.44,1.29590664
1.444,1.318862703
1.448,1.31665041
1.452,1.32554625
1.456,1.310193944
1.46,1.322415073
1.464,1.328421613
1.468,1.313109991
1.472,1.323531203
1.476,1.313535606
1.48,1.302251118
1.484,1.299411956
1.488,1.292002061
1.492,1.306389998
1.496,1.307495243
1.5,1.309511321
1.504,1.321385709
1.508,1.309332731
1.512,1.313599522
1.516,1.310165308
1.52,1.319296838
1.524,1.302482676
1.528,1.301502993
1.532,1.307206576
1.536,1.288344075
1.54,1.296808121
1.544,1.306410218
1.548,1.289301115
1.552,1.299677953
1.556,1.30086508
1.56,1.3053323
1.564,1.31365414
1.568,1.305736156
1.572,1.315428394
1.576,1.294844908
1.58,1.302143623
1.584,1.300099775
1.588,1.293881065
1.592,1.300267549
1.596,1.299223578
1.6,1.298724821
1.604,1.306364562
1.608,1.298840521
1.612,1.301043025
1.616,1.30367482
1.62,1.295967746
1.624,1.303997138
1.628,1.286245194
1.632,1.290962305
1.636,1.275580034
1.64,1.291015933
1.644,1.297773552
1.648,1.284984509
1.652,1.296109155
1.656,1.304475345
1.66,1.300200156
1.664,1.303304763
1.668,1.310323629
1.672,1.305929751
1.676,1.293266869
1.68,1.283794984
1.684,1.294931434
1.688,1.275884332
1.692,1.29225968
1.696,1.295364446
1.7,1.287188756
1.704,1.311447747
1.708,1.297820699
1.712,1.302211432
1.716,1.301623588
1.72,1.307029306
1.724,1.297929244
1.728,1.279432901
1.732,1.282574528
1.736,1.281586583
1.74,1.284764123
1.744,1.286823467
1.748,1.277954884
1.752,1.290798553
1.756,1.280802169
1.76,1.290347368
1.764,1.303716219
1.768,1.29288543
1.772,1.284056032
1.776,1.28574834
1.78,1.275834394
1.784,1.288836484
1.788,1.270160185
1.792,1.28520193
1.796,1.265485903
1.8,1.279451244
1.804,1.295781088
1.808,1.294877009
1.812,1.284763506
1.816,1.283296942
1.82,1.283993281
1.824,1.276076515
1.828,1.276396597
1.832,1.262630696
1.836,1.26917995
1.84,1.268371561
1.844,1.263950126
1.848,1.260596257
1.852,1.280735153
1.856,1.278633433
1.86,1.283134676
1.864,1.279565696
1.868,1.271293929
1.872,1.285253259
1.876,1.275183006
1.88,1.275037585
1.884,1.27281848
1.888,1.270351118
1.892,1.277590797
1.896,1.27284893
1.9,1.27525263
1.904,1.279672273
1.908,1.280316939
1.912,1.28553872
1.916,1.28217454
1.92,1.275121638
1.924,1.291714231
1.928,1.280238789
1.932,1.265557982
1.936,1.262197847
1.94,1.274427186
1.944,1.271344496
1.948,1.279508572
1.952,1.298003117
1.956,1.292931629
1.96,1.293846106
1.964,1.307391921
1.968,1.300256439
1.972,1.302864891
1.976,1.29151571
1.98,1.288159054
1.984,1.295269566
1.988,1.278868907
1.992,1.287512345
1.996,1.288673365
2,1.309579594
2.004,1.309369863
2.008,1.312018494
2.012,1.314686038
2.016,1.313049987
2.02,1.318471675
2.024,1.318728187
2.028,1.296901677
2.032,1.300091955
2.036,1.299642506
2.04,1.308486542
2.044,1.320511445
2.048,1.305789202
2.052,1.320818507
2.056,1.316368221
2.06,1.317472564
2.064,1.324635305
2.068,1.328765622
2.072,1.32730465
